ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
198,55,1,31,9000,482011,0,4,0,8,7000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
199,27,1,3,59000,482002,0,4,0,8,0,Standard,No,Yes,200000,Indian,0,1,0,1,No,Rented,Urban,Approved,
200,36,3,11,158000,482005,1,1,1,8,51000,Poor,Yes,No,1000000,Indian,1,0,1,1,Yes ,Owned,Semi Urban,Reject,
201,32,3,6,29000,482002,1,1,1,6,19000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
202,35,3,9,20000,482002,1,2,1,6,14000,Standard,No,Yes ,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
203,30,2,3,68000,482001,0,4,0,6,20000,Standard,Yes ,Yes,200000,Indian,0,0,0,1,No,Owned,Urban,Approved,
204,58,1,34,65000,482002,0,4,0,6,22000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
205,56,2,31,61000,482001,0,2,0,6,19000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
206,38,2,12,91000,482007,1,4,1,6,14000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
207,49,1,25,31000,482001,0,1,0,6,10000,Standard,Yes,No,100000,Indian,0,1,0,1,No,Owned,Semi Urban,Reject,
208,34,2,10,71000,482002,0,4,0,1381,1000,Standard,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
209,40,1,16,73000,482001,1,4,1,8,26700,Poor,Yes,No,200000,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
210,64,1,39,172000,482001,1,4,1,8,31000,Standard,No,Yes,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
211,51,1,26,20000,482001,0,2,0,8,0,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
212,44,1,18,55000,482002,0,1,0,8,2000,Poor,No,No,200000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
213,46,1,22,69000,482002,0,2,0,8,17000,Poor,No,Yes ,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
214,57,1,33,155000,482004,0,1,0,8,74000,Poor,Yes ,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
215,54,2,28,94000,482001,0,1,0,8,19000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
216,38,1,14,92000,482011,1,2,1,898,0,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
217,27,1,3,125000,482005,0,2,0,3,6000,Standard,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
218,39,1,14,74000,482005,0,3,0,3,30000,Standard,Yes,No,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
219,44,3,20,72000,482007,0,3,0,3,3000,Standard,No,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
220,56,3,30,61000,482002,1,1,1,3,22000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
221,32,1,6,25000,482003,1,2,1,3,3000,Standard,No,No,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
222,45,2,19,83000,482002,0,2,0,3,17000,Standard,No,Yes ,50000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
223,26,1,2,104000,482002,0,3,0,3,25000,Standard,Yes ,Yes,1000000,Indian,0,0,0,0,Yes ,Rented,Rural,Reject,
224,55,3,25,41000,482002,0,3,0,3,10000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
225,52,3,27,58000,482001,0,4,0,3,18000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
226,39,3,13,93000,482001,1,1,1,3,15000,Standard,Yes,Yes,50000,Indian,0,0,0,0,No,Owned,Urban,Approved,
227,24,2,-1,39000,482001,0,2,0,3,17000,Standard,Yes,No,100000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
228,47,1,23,148000,482001,1,2,1,3,75000,Standard,No,Yes,1000000,Indian,0,0,1,1,Yes ,Owned,Urban,Approved,
229,47,3,22,53000,482001,1,4,1,3,19000,Standard,Yes,No,200000,Indian,0,1,1,0,Yes ,Owned,Semi Urban,Approved,
230,48,1,24,71000,482001,1,2,1,3,17000,Standard,No,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
231,47,2,22,92000,482001,0,1,0,3,28000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
232,35,3,10,61000,482002,0,4,0,3,21000,Standard,No,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
233,46,2,19,38000,482009,0,3,0,8,25000,Poor,No,Yes ,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
234,62,1,37,58000,482002,0,4,0,8,17000,Poor,Yes ,Yes,200000,Indian,0,0,0,1,No,Owned,Rural,Reject,
235,26,2,1,80000,474001,0,1,0,8,8000,Poor,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
236,38,3,8,71000,453643,0,4,0,8,18000,Poor,Yes,Yes,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
237,43,3,18,89000,474001,1,3,1,8,5000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
238,62,3,38,83000,486223,0,1,0,8,18000,Poor,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
239,57,1,32,28000,456441,1,3,1,8,2000,Poor,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
240,28,2,3,52000,474002,0,4,0,8,17000,Poor,Yes,No,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
241,51,1,26,70000,474001,0,1,0,5,12000,Good,No,No,200000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
242,48,3,22,71000,480551,1,1,1,5,14000,Standard,No,Yes ,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
243,41,3,16,75000,474002,0,1,0,5,37000,Good,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
244,65,3,39,170000,474001,0,3,0,5,79000,Good,Yes,Yes,1000000,Indian,1,0,1,1,Yes ,Owned,Semi Urban,Approved,
245,41,1,17,78000,452020,0,4,0,5,8000,Standard,Yes,Yes,50000,Indian,0,0,0,1,No,Rented,Rural,Reject,
246,35,2,11,25000,483105,0,2,0,5,10000,Good,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
247,38,3,14,60000,483501,1,2,1,5,6000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
248,53,2,29,120000,483501,0,4,0,5,27000,Standard,No,Yes,1000000,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
249,55,1,29,99000,483504,1,2,1,7,14000,Poor,Yes,No,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
250,26,3,1,55000,483501,1,3,1,7,26000,Poor,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
251,30,2,6,29000,483501,0,3,0,7,10000,Poor,Yes,No,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
252,54,2,28,170000,483501,0,2,0,7,62000,Standard,No,No,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
253,65,1,40,53000,483501,1,3,1,7,22000,Poor,No,Yes ,200000,Indian,0,0,0,0,No,Rented,Semi Urban,Reject,
254,47,1,21,138000,456663,0,1,0,7,0,Poor,Yes ,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
255,65,3,41,134000,456224,0,3,0,7,39000,Poor,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Rented,Semi Urban,Reject,
256,66,3,40,42000,456224,1,2,1,7,7000,Poor,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
257,26,3,0,99000,456224,1,4,1,3,23000,Standard,Yes,Yes,50000,Indian,0,0,0,0,No,Owned,Urban,Approved,
258,66,1,41,18000,486552,1,3,1,3,5000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
259,35,1,9,24000,464226,0,4,0,3,3000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
260,56,1,30,55000,486343,0,1,0,3,14000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
261,51,1,27,58000,453576,1,1,1,3,0,Standard,No,No,200000,Indian,0,0,0,0,No,Owned,Urban,Reject,
262,42,3,16,111000,483110,0,2,0,3,12000,Standard,No,Yes ,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
263,49,3,23,33000,464224,1,1,1,3,3000,Standard,Yes ,Yes,100000,Indian,0,0,1,1,No,Rented,Semi Urban,Approved,
264,27,2,1,74000,474001,1,4,1,3,18000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
265,45,1,19,38000,463111,0,2,0,5,7000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
266,49,3,23,23000,474001,0,4,0,5,6000,Standard,Yes,Yes,50000,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
267,63,1,38,61000,464114,0,2,0,5,15000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
268,47,1,22,81000,474001,0,1,0,5,29000,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
269,64,1,39,129000,474001,0,1,0,5,25000,Standard,Yes,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
270,43,3,13,33000,486536,0,1,0,5,7500,Standard,No,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
271,60,1,36,63000,456443,0,4,0,5,22000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
272,40,2,14,70000,456443,0,4,0,5,14000,Standard,No,No,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
273,29,1,3,45000,486444,1,4,1,7,2000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
274,41,3,16,65000,456668,0,3,0,7,5000,Standard,Yes ,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
275,30,1,5,74000,486123,1,4,1,7,22000,Standard,Yes,Yes,200000,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
276,49,3,24,50000,456440,0,4,0,7,18000,Good,Yes,Yes,200000,Indian,0,1,0,0,No,Owned,Urban,Approved,
277,30,3,5,22000,453441,0,4,0,7,5000,Good,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
278,29,3,2,30000,453441,0,4,0,7,10000,Good,Yes,No,100000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
279,50,1,26,21000,453441,0,4,0,7,10000,Good,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
280,39,1,14,155000,453441,0,2,0,7,39000,Standard,Yes,No,1000000,Indian,0,0,0,1,No,Owned,Urban,Reject,
281,33,3,8,64000,453441,0,4,0,518,21000,Standard,No,No,200000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
282,57,3,31,65000,453441,1,4,1,6,26000,Standard,No,Yes ,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
283,34,3,9,71000,480228,0,4,0,6,7000,Standard,Yes ,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
284,61,2,36,40000,474006,0,3,0,6,5000,Good,Yes,Yes,100000,Indian,0,1,0,1,No,Owned,Semi Urban,Approved,
285,44,3,19,69000,474006,0,3,0,6,5000,Good,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
286,40,2,13,69000,474006,0,3,0,6,23300,Good,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
287,51,2,25,45000,456335,0,3,0,6,6000,Good,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
288,37,2,12,62000,456335,1,3,1,6,7000,Good,No,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
289,44,3,19,172000,486340,0,2,0,7,43000,Standard,Yes,No,1000000,Indian,1,1,1,1,Yes ,Rented,Rural,Reject,
290,42,2,15,24000,480554,1,3,1,7,10000,Standard,No,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
291,51,1,25,80000,456664,0,1,0,7,49000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
292,43,2,16,8000,474009,0,3,0,7,6700,Poor,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
293,30,1,5,38000,474001,1,4,1,7,8000,Poor,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
294,45,3,19,93000,463120,0,4,0,7,26000,Poor,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
295,35,1,9,55000,480557,0,1,0,7,20000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
296,60,3,34,64000,483442,1,2,1,7,17000,Poor,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
297,34,1,9,122000,480334,0,1,0,5,0,Standard,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
298,55,3,25,70000,480334,0,3,0,5,14000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
299,43,1,19,81000,456552,0,2,0,5,32000,Standard,No,Yes,50000,Indian,0,0,0,0,No,Rented,Semi Urban,Approved,
300,41,3,15,159000,464337,0,1,0,5,55000,Standard,Yes,No,1000000,Indian,1,0,1,1,Yes ,Owned,Rural,Reject,
301,34,1,9,70000,474001,0,4,0,5,13000,Standard,No,No,200000,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
302,65,1,39,150000,456337,0,2,0,5,69000,Standard,No,Yes ,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
303,45,1,21,152000,474002,0,2,0,5,75000,Standard,Yes ,Yes,1000000,Indian,0,0,0,1,No,Owned,Urban,Approved,
304,49,1,25,195000,474006,0,4,0,5,30000,Standard,Yes,Yes,1000000,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
305,48,1,23,22000,486338,0,1,0,5,1000,Poor,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
306,60,1,35,22000,485881,0,1,0,5,13000,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
307,55,1,29,79000,453331,1,3,1,5,8000,Poor,Yes,No,50000,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
308,42,3,18,33000,453446,0,1,0,5,14000,Standard,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
309,32,1,8,128000,486004,1,2,1,5,43300,Poor,Yes,No,1000000,Indian,0,0,1,1,Yes ,Rented,Urban,Reject,
310,62,1,38,91000,486006,0,1,0,5,38000,Poor,No,Yes,50000,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Reject,
311,57,1,32,39000,486342,1,4,1,5,9000,Poor,Yes,No,100000,Indian,0,0,0,1,No,Owned,Rural,Reject,
312,52,1,26,121000,486449,0,1,0,5,73000,Standard,No,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
313,36,3,6,21000,486556,0,1,0,7,6700,Standard,No,Yes ,50000,Indian,0,1,0,1,Yes ,Rented,Urban,Approved,
314,34,1,9,41000,486001,1,3,1,7,23000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
315,63,3,37,45000,486001,0,2,0,7,7000,Standard,Yes,Yes,100000,Indian,0,0,0,1,No,Owned,Urban,Approved,
316,24,3,-2,51000,486002,0,3,0,7,3000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
317,57,2,31,165000,486001,0,1,0,7,16000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,No,Rented,Semi Urban,Approved,
318,40,2,16,119000,483990,0,2,0,7,42000,Standard,Yes,No,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
319,27,3,2,110000,456776,0,4,0,7,18000,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
320,65,2,39,20000,474009,1,3,1,7,7000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
321,60,2,34,64000,462003,0,1,0,5,8000,Standard,No,No,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
322,44,2,20,101000,486228,0,3,0,5,44000,Standard,No,Yes ,1000000,Indian,1,0,0,0,Yes ,Owned,Rural,Reject,
323,63,1,39,101000,475336,0,1,0,5,39000,Standard,Yes ,Yes,1000000,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
324,59,1,34,99000,480331,0,1,0,5,44000,Standard,Yes,Yes,50000,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
325,56,1,30,158000,483334,0,4,0,1005,61000,Standard,Yes,Yes,1000000,Indian,1,0,0,0,Yes ,Rented,Urban,Approved,
326,54,2,28,89000,486445,1,1,1,5,19000,Standard,Yes,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
327,52,3,27,80000,480337,1,1,1,5,13000,Standard,Yes,No,50000,Indian,0,0,1,1,Yes ,Rented,Urban,Approved,
328,58,1,32,114000,474002,0,2,0,5,20000,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
329,60,2,35,49000,464111,1,3,1,9,5000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
330,28,1,4,191000,483225,0,1,0,9,63300,Standard,No,Yes,1000000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
331,54,2,30,78000,474001,0,4,0,9,10000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
332,32,1,6,28000,480223,0,3,0,9,10000,Standard,No,No,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
333,59,2,33,42000,486448,0,1,0,9,8000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
334,63,1,38,140000,464228,0,1,0,9,25000,Standard,Yes ,Yes,1000000,Indian,0,0,0,0,No,Owned,Urban,Approved,
335,48,2,23,45000,464228,0,1,0,9,13000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
336,56,1,32,122000,453562,1,2,1,9,3000,Standard,Yes,Yes,1000000,Indian,0,0,1,1,Yes ,Owned,Urban,Approved,
337,36,2,12,65000,456673,0,3,0,3,26000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
338,57,3,27,68000,456661,0,1,0,3,14000,Standard,Yes,No,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
339,29,1,3,153000,480559,0,2,0,3,20000,Standard,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
340,39,2,13,89000,456665,0,4,0,3,14000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
341,59,1,34,91000,456665,1,1,1,1327,26000,Standard,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
342,31,2,6,55000,480338,0,4,0,3,20000,Standard,No,Yes ,200000,Indian,0,0,0,1,No,Owned,Urban,Approved,
343,43,1,19,118000,486112,1,2,1,3,33000,Standard,Yes ,Yes,1000000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
344,35,3,5,22000,486220,0,1,0,1189,6700,Standard,Yes,Yes,50000,Indian,0,0,0,0,No,Owned,Rural,Reject,
345,54,3,24,63000,474001,1,3,1,4,14000,Good,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
346,51,2,27,12000,452001,0,4,0,4,5000,Good,Yes,Yes,50000,Indian,0,1,0,1,Yes ,Owned,Urban,Reject,
347,44,2,19,50000,486442,0,3,0,4,27000,Good,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
348,25,3,0,43000,456001,1,2,1,4,16000,Good,No,Yes,100000,Indian,0,1,1,1,Yes ,Owned,Urban,Approved,
349,40,1,15,173000,456010,1,4,1,4,66000,Good,Yes,No,1000000,Indian,1,0,1,1,Yes ,Rented,Urban,Approved,
350,26,1,2,60000,456006,0,2,0,4,30000,Good,No,Yes,200000,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
351,39,3,14,113000,456001,0,1,0,4,10000,Good,Yes,No,1000000,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
352,28,2,4,155000,456006,0,4,0,4,53000,Good,No,No,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
353,52,2,28,91000,456006,1,4,1,2,10000,Good,No,Yes ,50000,Indian,0,0,0,0,No,Rented,Urban,Approved,
354,53,2,29,55000,456006,0,4,0,2,11000,Good,Yes ,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
355,44,1,20,173000,456006,0,2,0,2,14000,Good,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
356,43,3,19,71000,456001,1,3,1,2,3000,Good,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
357,56,3,30,24000,456001,0,2,0,2,4000,Good,Yes,Yes,50000,Indian,0,0,0,0,No,Owned,Urban,Approved,
358,38,2,14,42000,456006,0,1,0,2,20000,Good,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
359,30,1,6,141000,456010,0,2,0,2,43300,Good,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
360,32,3,6,32000,456009,0,1,0,2,19000,Good,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
361,35,1,10,55000,456006,0,4,0,10,13000,Standard,No,No,200000,Indian,0,0,0,0,No,Rented,Semi Urban,Reject,
362,43,1,19,153000,456001,0,2,0,10,75000,Standard,No,Yes ,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
363,58,1,32,113000,456010,1,2,1,10,14000,Standard,Yes ,Yes,1000000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
364,25,2,0,30000,456010,0,2,0,10,17000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
365,54,3,24,29000,456001,1,3,1,10,10000,Standard,Yes,Yes,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
366,57,2,32,174000,456010,0,1,0,10,68000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Rural,Reject,
367,50,3,24,35000,456010,0,1,0,10,3000,Poor,Yes,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
368,32,2,8,98000,456006,0,2,0,10,20000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
369,63,3,37,30000,456006,0,2,0,10,10000,Standard,Yes,No,100000,Indian,0,0,0,1,No,Owned,Urban,Reject,
370,31,1,6,58000,456006,1,2,1,10,25000,Poor,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
371,36,1,12,25000,456008,0,4,0,10,10000,Poor,Yes,No,100000,Indian,0,0,0,0,No,Rented,Urban,Reject,
372,58,1,34,19000,456006,0,4,0,10,7000,Standard,No,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
373,56,2,30,44000,456010,0,4,0,10,7000,Poor,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
374,49,1,25,20000,456003,1,4,1,10,10000,Poor,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
375,30,1,5,98000,483332,0,2,0,10,31000,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
376,33,1,7,90000,480107,0,3,0,10,16000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
377,45,1,21,61000,456221,0,3,0,6,7000,Good,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
378,30,2,5,40000,456010,0,4,0,6,20000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
379,47,3,23,38000,464002,0,2,0,6,21000,Good,No,Yes,100000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
380,25,2,0,28000,474009,0,2,0,6,17000,Standard,Yes,No,100000,Indian,0,0,0,0,No,Owned,Urban,Reject,
381,63,3,33,34000,474001,1,1,1,6,15000,Good,No,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
382,55,3,29,73000,464676,1,2,1,6,23000,Good,No,Yes ,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
383,65,1,41,133000,464001,1,4,1,6,20000,Good,Yes ,Yes,1000000,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
384,44,1,18,53000,464001,0,1,0,6,2000,Good,Yes,Yes,200000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
385,51,3,25,21000,464001,1,4,1,9,6000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
386,35,1,9,40000,464001,0,3,0,9,9000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
387,30,2,5,41000,464002,0,4,0,9,17000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
388,31,2,5,82000,464002,0,4,0,9,18000,Standard,No,Yes,50000,Indian,0,0,0,1,No,Owned,Rural,Reject,
389,54,3,30,100000,464002,0,4,0,9,34000,Standard,Yes,No,1000000,Indian,1,0,0,0,Yes ,Rented,Urban,Approved,
390,45,1,20,155000,464002,1,1,1,9,70000,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
391,45,1,19,45000,456666,0,1,0,9,2000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
392,58,3,32,9000,486556,1,3,1,9,3000,Standard,No,No,50000,Indian,0,0,0,0,No,Owned,Urban,Reject,
393,54,3,29,48000,486552,0,4,0,4,18000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
394,53,3,28,18000,486536,1,4,1,4,1000,Standard,Yes ,Yes,50000,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Reject,
395,33,1,9,80000,486449,1,4,1,4,34000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
396,60,1,35,64000,486448,0,2,0,4,28000,Good,Yes,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
